,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date
710,4zzi2eD2cEPpQ3a307mPPj,The Civil Wars,Between The Bars (EP),Billie Jean,57,259920,False,0.532,0.203,9.0,-8.524,0.0,0.0668,0.829,0.0,0.108,0.543,89.646,4.0,acoustic,2012
711,6QYEoTGa0Boucy6htF83tb,"Melvin Taylor;Lucky Peterson;Titus Williams;Ray ""Killer"" Allison","Plays the Blues for You (feat. Lucky Peterson, Titus Williams, Ray ""Killer"" Allison) [Blues Power]",Cadillac Assembly Line,55,318333,False,0.735,0.355,9.0,-19.032,0.0,0.0387,0.656,0.094,0.119,0.724,93.553,4.0,acoustic,2014-01-20
712,0DCmkHy3eZl8ht8OciCZk8,Eddie van der Meer,"Cover Songs, #1",Pirates of the Caribbean Theme,30,98000,False,0.315,0.516,1.0,-8.112,0.0,0.0622,0.859,0.947,0.115,0.184,188.325,3.0,acoustic,2016-02-23
713,3tBS9yN7auzP4PeAEzfGEg,Takehara Pistol,youth,全て身に覚えのある痛みだろう?,27,182306,False,0.625,0.776,9.0,-7.354,1.0,0.0354,0.0299,0.0,0.23,0.617,88.002,4.0,acoustic,2015-11-25
714,3NxSIxMnq9tDmQtoyHQqte,Luther Allison,Serious,Life Is A Bitch,41,219640,False,0.594,0.744,6.0,-10.096,0.0,0.0304,0.648,0.00305,0.261,0.778,102.344,4.0,acoustic,1987-03-01
715,5ExTzBKfppRaRMl8fIqYBH,Takehara Pistol,ROUTE to ROOTS,オールドルーキー (再録),28,361693,False,0.414,0.42,10.0,-5.647,1.0,0.0301,0.303,9.13e-06,0.194,0.376,97.136,4.0,acoustic,2012-04-25
716,2mKjs6s0Z1imKKb6gOk628,Jason Mraz,Waiting for My Rocket to Come,You and I Both,57,218240,False,0.615,0.812,7.0,-6.573,1.0,0.0458,0.184,0.0,0.328,0.74,98.954,4.0,acoustic,2002
717,6Dm2KfuPBa3eXOgHaT88r4,John Frusciante,Curtains,The Past Recedes,51,233626,False,0.381,0.334,7.0,-11.36,1.0,0.0271,0.202,0.000203,0.411,0.171,102.632,4.0,acoustic,2005-02-01
718,2xUM2CBmLcvdldtDtPmrfx,Maris Racal,Ate Sandali,Laro Laro Laro,27,174124,False,0.466,0.14,9.0,-13.118,1.0,0.0301,0.921,0.00659,0.358,0.351,147.328,3.0,acoustic,2022-06-11
719,25wiOYoBrS6ITwcPGlTSXi,Front Porch Step,I Never Loved Before I Found You,Stones,27,250987,False,0.636,0.776,7.0,-4.765,1.0,0.0362,0.00662,5.47e-06,0.0741,0.402,95.999,4.0,acoustic,2017-03-31
720,7f0PCIJFVw7U5tbuFH4rb0,Penny and Sparrow,Olly Olly,Need You,58,189282,False,0.545,0.642,10.0,-7.344,1.0,0.0279,0.517,1.75e-06,0.116,0.555,78.51,4.0,acoustic,2022-01-21
721,64cc7wgJnZnzADtEqhFwWl,We The Heathens,Regicide,When It's Gone,27,209606,True,0.532,0.54,10.0,-6.304,1.0,0.0346,0.724,0.000376,0.0464,0.765,169.826,4.0,acoustic,2015-04-01
722,27C0RwdWb6l4j8UGT5LZrR,Front Porch Step,Whole Again,Heaven Sent,27,212960,False,0.615,0.312,2.0,-10.054,1.0,0.0301,0.727,8.29e-05,0.256,0.354,135.145,4.0,acoustic,2014-12-02
723,0R3LjmIZg8MiBlf3LdYjcD,Gail Blanco,Love Love Love,Too Much Heaven,27,294853,False,0.664,0.45,1.0,-7.007,1.0,0.0257,0.781,1.71e-05,0.311,0.26,83.987,4.0,acoustic,2011-01-01
724,1waSpL77NIcKRni3aDA0kS,Ramshackle Glory,One Last Big Job,Face the Void,28,179920,False,0.466,0.421,7.0,-7.428,1.0,0.0318,0.00798,1.09e-05,0.0717,0.788,146.791,4.0,acoustic,2016-12-30
725,5Q12oF5TRQL7AQsEY1PZcp,RENT STRIKE,IX,V: Fair Trade Death March,27,330454,False,0.342,0.731,3.0,-6.015,1.0,0.0545,0.0675,6.24e-05,0.191,0.665,181.81,4.0,acoustic,2018-01-11
726,1T7Tqsfkz0Ntbwta2hHebY,Days N Daze,Rogue Taxidermy,Fate of a Coward,28,175046,False,0.583,0.534,2.0,-11.147,0.0,0.0411,0.569,0.0,0.351,0.943,123.094,4.0,acoustic,2013-08-23
727,3NigHcNkAIUpS1cNbiqNl8,AJJ,Christmas Island,Angel of Death,28,174709,False,0.645,0.626,7.0,-7.551,1.0,0.0364,0.259,0.00887,0.115,0.307,118.585,4.0,acoustic,2014-05-06
728,2uJsLbcAKJWCaYBrVPYxUw,Ramshackle Glory,Live the Dream,Bitter Old Man - Live,28,258866,False,0.577,0.453,2.0,-8.77,1.0,0.0489,0.395,0.0,0.176,0.51,132.944,4.0,acoustic,2011-01-01
729,302k5Cd7lIeZvekkjWcU3k,Harley Poe,7 Inches of Hell,You're a Witch,28,172121,True,0.529,0.936,5.0,-4.061,0.0,0.0757,0.256,0.000454,0.752,0.849,91.952,4.0,acoustic,2021-01-11
730,74ooA3upXyi3AUg9Ndz2Ck,Frank Turner,FTHC (Deluxe),Non Serviam,27,119946,True,0.455,0.961,4.0,-4.527,0.0,0.0824,1.09e-05,0.0131,0.357,0.417,95.069,4.0,acoustic,2022-02-11
731,7BsxlNsLgCMBNZ9CmAcbfv,Frank Turner,FTHC (Deluxe),The Gathering,27,159640,True,0.455,0.938,7.0,-4.316,1.0,0.0756,0.0022,1.21e-05,0.142,0.552,143.887,4.0,acoustic,2022-02-11
732,1xKzXsdfSXCQNO9cOYQOGL,Eric Lumiere,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,7 Years,27,244821,False,0.662,0.268,10.0,-7.394,1.0,0.0358,0.858,0.0,0.11,0.394,111.594,4.0,acoustic,2021-11-12
733,1BEf6XRdlqtUctXYEicKbE,Days N Daze,The Oogle Deathmachine,Comfort epershand Control,28,182204,True,0.486,0.423,9.0,-11.703,0.0,0.0426,0.784,0.0,0.32,0.75,127.551,4.0,acoustic,2013-02-02
734,6nPSj5qcbkm3w2ch9dljk2,Frank Turner,Positive Songs For Negative People,Demons,27,245386,False,0.285,0.938,4.0,-5.414,1.0,0.0795,0.00145,0.000273,0.387,0.286,159.017,4.0,acoustic,2015-07-31
735,0N8Xztr4pBHJ7V0moJWhbO,Aimyon,青春のエキサイトメント,愛を伝えたいだとか,65,235240,False,0.673,0.85,2.0,-5.021,1.0,0.0337,0.0345,1.14e-05,0.0943,0.793,100.008,4.0,acoustic,2017-09-12
736,3dPpQeLTWjCjEbSevDMQfW,Gen Hoshino,FUSHIGI,FUSHIGI,49,290000,False,0.753,0.574,3.0,-4.57,1.0,0.0483,0.0512,3.71e-06,0.141,0.527,89.024,4.0,acoustic,2021-04-27
737,1TRIYxcVJYPki5AX2hZzZT,Luther Allison,Bad News Is Coming,Bad News Is Coming,52,445533,False,0.639,0.496,1.0,-6.844,0.0,0.0375,0.713,0.254,0.0545,0.467,140.394,3.0,acoustic,2001-01-01
738,7nixLKx5skJBEKyiqZmdp7,Ethan Loukas,I Mean Love,I Mean Love,39,193876,False,0.748,0.428,6.0,-7.019,1.0,0.0314,0.542,0.0,0.0994,0.565,115.067,4.0,acoustic,2019-03-29
739,2I4gO3ZoMLZaCeWMZGOQ7o,Gabrielle Aplin,Miss You,Night Bus,38,221826,False,0.458,0.815,1.0,-7.16,0.0,0.0515,0.00374,1.07e-05,0.115,0.362,118.226,4.0,acoustic,2016-12-16
740,0x0h9kwGhCv78fMRo8ChhZ,Andrew Belle,Black Bear,Dark Matter,45,318439,False,0.483,0.806,7.0,-5.111,0.0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,4.0,acoustic,2013-08-20
741,2pcuXnZhTirLXsfXGVFTv2,Gen Hoshino,Doraemon,Doraemon,41,239933,False,0.64,0.547,4.0,-4.129,1.0,0.038,0.00676,4.95e-05,0.0585,0.95,159.992,4.0,acoustic,2018-02-28
742,7ihXMwfP4ZITY2YIsCKJt0,Carly Lyman;Jason Lux,Landslide,Landslide,49,194782,False,0.483,0.143,1.0,-11.535,1.0,0.035,0.958,0.0,0.119,0.342,104.932,3.0,acoustic,2021-04-19
743,3zUMHRZa7wgqtoCsBfBSpt,Joshua Radin,I'd Rather Be With You,I'd Rather Be With You [Radio Edit],28,163200,False,0.512,0.671,1.0,-7.738,1.0,0.0283,0.0314,0.161,0.0749,0.397,82.342,4.0,acoustic,2010-04-02
744,65P0LJJh9vEa5yR6S2xIZR,Blame Jones,Leave The Door Open (Acoustic),Leave The Door Open - Acoustic,51,186503,False,0.817,0.305,6.0,-7.73,1.0,0.0451,0.874,0.0,0.115,0.52,148.017,3.0,acoustic,2021-05-28
745,0RHZvKdk4rHKyl2Ijltoub,Michelle Featherstone,Blue Bike,Careful,35,256760,False,0.505,0.835,5.0,-4.301,1.0,0.0296,0.46,0.000352,0.165,0.484,144.171,4.0,acoustic,2009-04-01
746,5lZVXDJI3PnnYxBNwNXQgH,Lusaint,Use Somebody (Acoustic),Use Somebody - Acoustic,54,172633,False,0.591,0.269,0.0,-8.554,1.0,0.0301,0.911,0.0,0.0945,0.246,124.441,4.0,acoustic,2017-06-30
747,0UyEX00PgplVsCcqtl1Rna,Kurt Cobain,Montage Of Heck: The Home Recordings (Deluxe Soundtrack),She Only Lies,48,167186,False,0.474,0.0699,0.0,-27.372,1.0,0.038,0.992,0.898,0.116,0.243,114.606,4.0,acoustic,2015-11-13
748,7e4Pftu2tzDeY0W0690OKQ,Thomas Daniel,What About Us (Acoustic),What About Us - Acoustic,60,255510,False,0.427,0.229,4.0,-11.564,1.0,0.0364,0.935,7.37e-06,0.0958,0.222,125.195,5.0,acoustic,2017-09-01
749,5Oc0vLGWdEWeCqIU8zyELt,Big Mama Thornton,Ball n' Chain,Hound Dog,57,181000,False,0.563,0.542,9.0,-10.862,1.0,0.0962,0.706,3.59e-05,0.355,0.785,133.285,4.0,acoustic,1989-01-01
750,6wXpQl6LNBzDhalmed8Lm5,Ingrid Michaelson,Turn To Stone,Turn To Stone,45,276386,False,0.354,0.175,0.0,-9.779,1.0,0.0388,0.781,7.63e-05,0.153,0.323,111.089,4.0,acoustic,2009-05-08
751,3xtxmdwm84x0ZDvSOxQels,Joseph Sullinger,Drawn by the Wind (Arr. for Guitar),Drawn by the Wind (Arr. for Guitar),34,196487,False,0.514,0.239,2.0,-14.957,0.0,0.101,0.982,0.954,0.106,0.338,119.998,4.0,acoustic,2020-07-10
752,7aZBQsoO9BqmgB9WRLFeqv,Neulore,Animal Evolve,Don't Shy From The Light,40,269826,False,0.285,0.305,7.0,-10.523,1.0,0.0285,0.26,0.0192,0.195,0.0419,133.513,4.0,acoustic,2014-09-23
753,1m3Lsbhkn6yL8apzsCiukd,Ben Woodward,Memories (Acoustic),Memories (Acoustic),46,183337,False,0.802,0.183,8.0,-17.1,1.0,0.403,0.809,0.0,0.109,0.664,91.078,4.0,acoustic,2019-10-11
754,5hP86UPfveDTuRSUC5FH89,Nathan Angelo,A Matter of Time,She’s The Song,42,217898,False,0.614,0.517,2.0,-6.205,1.0,0.0302,0.747,0.0,0.134,0.424,133.868,4.0,acoustic,2017-08-18
755,1OoBG6B9674Y1xJLfdl7Vg,Andrew Ripp,Simple,When You Fall in Love,36,221070,False,0.63,0.301,1.0,-6.952,1.0,0.0288,0.877,0.0,0.12,0.395,104.959,4.0,acoustic,2014-01-21
756,26TzE0IIiuqPKLaWfcsj4C,Jason Mraz,Now That's What I Call Music 2012-13,I Won’t Give Up,16,240640,False,0.543,0.329,4.0,-9.46,1.0,0.0449,0.69,0.0,0.112,0.141,136.549,3.0,acoustic,2012-01-01
757,4OaLdPqqqrtfLPFqSna89W,JJ Heller,Suitcase,Suitcase,46,229519,False,0.397,0.312,0.0,-10.504,1.0,0.0307,0.772,0.0,0.117,0.141,179.605,4.0,acoustic,2018-01-05
758,0JN6DXOZ08IwQhEBZJ3MFd,Filip Nordin,Covers - Chill Covers Of Popular Songs,Stitches,26,140547,False,0.686,0.347,0.0,-6.075,1.0,0.0341,0.725,0.0,0.411,0.539,145.837,4.0,acoustic,2021-10-11
759,3kYLpeRglpJLQkCsbp7p4j,"Melvin Taylor;Lucky Peterson;Titus Williams;Ray ""Killer"" Allison","Plays the Blues for You (feat. Lucky Peterson, Titus Williams, Ray ""Killer"" Allison) [Blues Power]",I 'll Play the Blues for You,52,317133,False,0.654,0.316,0.0,-18.692,0.0,0.041,0.786,0.0563,0.131,0.697,94.485,4.0,acoustic,2014-01-20
760,0iAkkPHwTkS1nC2vbcw3Ms,Mone Kamishiraishi,あの歌-2-,PRIDE,26,317146,False,0.747,0.294,2.0,-10.272,1.0,0.0366,0.956,2.37e-05,0.104,0.412,119.948,4.0,acoustic,2021-06-23
761,0sE9ZTxMxYneIUAEHN4Tg7,Gabrielle Aplin,English Rain,The Power of Love,50,245160,False,0.277,0.291,11.0,-9.851,0.0,0.0306,0.901,2.47e-05,0.103,0.175,75.119,3.0,acoustic,2013-05-13
762,37pK088xTo1ZpR3y23wsFk,Amos Lee,Amos Lee,Arms Of A Woman,60,251440,False,0.54,0.0674,9.0,-13.778,1.0,0.0368,0.888,0.000382,0.109,0.12,141.988,3.0,acoustic,2005-01-01
763,6P82NfCXl3lLcUNSYEmq1u,Donovan Woods,Without People,Seeing Other People,50,186143,False,0.444,0.44,8.0,-11.076,1.0,0.0391,0.741,2e-05,0.102,0.339,76.959,1.0,acoustic,2020-11-06
764,3VA8T3rNy5V24AXxNK5u9E,Sara Bareilles,Kaleidoscope Heart,King of Anything,61,207493,False,0.676,0.762,1.0,-4.172,1.0,0.0351,0.461,0.0,0.0574,0.81,119.003,4.0,acoustic,2010-09-07
765,71nADpZkwmhx8tnnPKXHMP,Covers Culture;Acoustic Covers Culture;Lounge Covers Culture Of Popular Songs,Covers - Chill Covers Of Popular Songs,Lost Cause - Acoustic Covers Versions of Popular Songs,26,148812,False,0.664,0.274,10.0,-11.005,0.0,0.0425,0.899,0.0,0.354,0.392,75.01,4.0,acoustic,2021-10-11
766,5SUNx81BHso0IIFE04M4KW,Keisha White,The Weakness In Me,The Weakness in Me,27,199093,False,0.717,0.436,7.0,-8.531,1.0,0.056,0.0569,0.0,0.11,0.319,128.112,4.0,acoustic,2006-02-20
767,7AtnW6HeSUsPpA9D59PJyx,Austin Plaine,Honey,Honey,28,191973,False,0.517,0.578,11.0,-7.37,1.0,0.0293,0.367,1.42e-06,0.176,0.398,138.178,4.0,acoustic,2019-03-22
768,0VDhK4DIjbsAHo1GDe9VfM,Drew Holcomb & The Neighbors,A Million Miles Away,I Like to Be With Me When I'm With You,55,230773,False,0.595,0.384,2.0,-12.114,1.0,0.0305,0.682,2.37e-06,0.0796,0.691,90.726,4.0,acoustic,2009-08-11
769,2bjfXe8SOsCl17b29eGLvg,Eddie Vedder,Into The Wild (Music For The Motion Picture),No More - Live,45,270466,False,0.337,0.605,7.0,-7.84,1.0,0.0277,0.862,0.0031,0.944,0.424,59.327,4.0,acoustic,2007-09-18
770,3lawK0CXk8hJ1yZnhNMx7u,Beans on Toast,The Inevitable Train Wreck,On & On,26,279781,False,0.746,0.421,2.0,-7.944,1.0,0.0756,0.409,0.0,0.113,0.545,97.152,4.0,acoustic,2019-12-01
771,7saOSM2fUxclPXFAFJQACk,Johnnyswim,Diamonds,A Million Years,28,219853,False,0.71,0.782,2.0,-6.276,1.0,0.0835,0.0684,8.66e-06,0.0845,0.523,123.04,4.0,acoustic,2014-04-29
772,6e2lt5O6aOUGQ8BWSo0gNr,Eddie Vedder,Into The Wild (Music For The Motion Picture),End Of The Road,48,199880,False,0.585,0.441,7.0,-9.271,0.0,0.0311,0.501,0.534,0.0967,0.0591,114.091,4.0,acoustic,2007-09-18
773,2koSOTOngqtiLrTpLoiZtQ,Not Half Bad,Good People,"It Really Sucked, Actually",27,89760,False,0.673,0.637,3.0,-7.546,1.0,0.0281,0.295,0.000383,0.184,0.541,105.043,4.0,acoustic,2013-04-02
774,1cADd4hbtfYDFesyH8i1eB,Frank Turner,FTHC (Deluxe),The Work,27,212893,False,0.491,0.913,0.0,-4.526,1.0,0.0567,1.88e-05,2.26e-06,0.327,0.59,89.987,4.0,acoustic,2022-02-11
775,0C4m2ViRBc1rCfsU8wFMKT,Chuck Ragan,The Blueprint Sessions,Trenchfoot,26,236293,False,0.643,0.407,0.0,-6.086,1.0,0.0355,0.414,0.000385,0.116,0.332,132.449,3.0,acoustic,2022-09-09
776,1o95Vc19sHgVwk20YwNPvR,AJJ,Only God Can Judge Me and More,Unicron,28,73066,True,0.495,0.531,0.0,-6.372,1.0,0.0582,0.696,0.0,0.165,0.827,155.227,4.0,acoustic,2008-05-15
777,4VG8zYHXRHQ8AJLpUc4kMO,Violent Femmes,We Can Do Anything,Issues,28,185250,False,0.582,0.541,8.0,-5.499,1.0,0.059,0.324,0.0,0.0646,0.562,154.871,4.0,acoustic,2016-03-04
778,4psC6LXiY2vMsYAuYETR1C,AJJ,Only God Can Judge Me and More,Darkest Heart,28,122600,True,0.463,0.656,0.0,-3.078,1.0,0.0468,0.0845,0.00224,0.16,0.798,176.907,4.0,acoustic,2008-05-15
779,7dNEbiLeXtUZeJzNnbetEH,"Defiance, Ohio",The Great Depression,Letter Home,29,91893,False,0.5,0.764,4.0,-7.834,1.0,0.0626,0.168,0.0,0.226,0.966,126.899,4.0,acoustic,2006
780,3XYi7KXhUG4kDaz34o3F1g,NORMANDY;Lynn Miller,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Control,27,175336,False,0.709,0.156,3.0,-17.424,1.0,0.0357,0.924,7.77e-05,0.0895,0.188,109.799,4.0,acoustic,2021-11-12
781,6D16aFALxgo3b5Hw7Na1Fw,Days N Daze,Songs We Recorded for Splits,Fall Out,28,214099,True,0.434,0.832,0.0,-9.513,1.0,0.0716,0.348,3.2e-05,0.158,0.591,93.674,4.0,acoustic,2019-04-01
782,1NByMwpOZY69Mmy4l7jYRF,Frank Turner,The Gathering,The Gathering,27,159019,True,0.424,0.942,7.0,-3.338,1.0,0.118,0.0025,1.14e-06,0.23,0.447,143.671,4.0,acoustic,2021-05-06
783,1Cu8QneXq0Hq1HJqkZDPbN,Brandi Carlile,In These Silent Days,This Time Tomorrow,60,206267,False,0.606,0.326,10.0,-10.031,1.0,0.0294,0.841,0.0,0.139,0.414,91.626,4.0,acoustic,2021-10-01
784,1R8uexh18C6rWgBiUsZr6L,Mischief Brew,Bacchanal 'N' Philadelphia,Roll Me Through the Gates of Hell - Acoustic Version,28,233306,False,0.488,0.627,0.0,-5.867,1.0,0.0534,0.416,0.0,0.103,0.757,118.434,4.0,acoustic,2016-02-02
785,7rIBp3U5Igzn44l7Z7mOtE,Gen Hoshino,YELLOW DANCER,SUN,48,241466,False,0.782,0.684,1.0,-5.774,1.0,0.0398,0.021,0.0,0.125,0.858,108.171,4.0,acoustic,2015-12-02
786,09IZGpkbdHfJS4g33j6ALr,Parker Jenkins,Sweet but Psycho,Sweet but Psycho - Acoustic,43,188712,False,0.664,0.263,9.0,-7.988,1.0,0.0274,0.814,0.0,0.0817,0.371,96.214,4.0,acoustic,2018-11-02
787,5vk20vCA4C23pXxFhtbBTx,Sunset & Highland,I'm the One (Acoustic),I'm the One - Acoustic,54,233488,False,0.601,0.372,3.0,-6.148,1.0,0.0292,0.835,0.0,0.129,0.444,146.086,4.0,acoustic,2017-05-19
788,3SqVMOupg0AX9xTWqP9PSD,Gabrielle Aplin,Dear Happy,Magic,49,245653,False,0.652,0.586,1.0,-8.281,1.0,0.0402,0.469,0.0,0.0846,0.554,144.031,4.0,acoustic,2020-01-17
789,3nBmy2hAqIDmMOD0VZGB7I,Kris Allen,Horizons,Lost,45,198386,False,0.47,0.292,6.0,-9.899,0.0,0.0284,0.904,0.000104,0.0889,0.168,66.109,4.0,acoustic,2014-08-12
790,35L0y18MvVAEvx7hFW8Tyy,Shikao Suga,黄金の月,黄金の月,27,319533,False,0.673,0.658,10.0,-8.864,0.0,0.0343,0.176,1.57e-05,0.08,0.863,97.989,4.0,acoustic,1997-05-28
791,0roPf0bwAsBDZv1bR15m15,Ben Rector,It Would Be You,It Would Be You,52,219066,False,0.655,0.587,1.0,-8.736,1.0,0.045,0.26,6.07e-06,0.0953,0.521,91.494,4.0,acoustic,2020-05-15
792,05QEiRtbs57De7NxgUNOHp,Guus Dielissen,As It Was (Acoustic Instrumental),As It Was - Acoustic Instrumental,41,139612,False,0.287,0.245,11.0,-20.674,0.0,0.0493,0.915,0.836,0.112,0.624,84.056,4.0,acoustic,2022-04-06
793,6bbAFA4CZyeOMxEvDImvCh,Jae Hall,Sweet Child O' Mine (Acoustic),Sweet Child O' Mine - Acoustic,51,178615,False,0.456,0.134,4.0,-11.248,1.0,0.0364,0.976,2.25e-05,0.107,0.316,127.976,3.0,acoustic,2020-08-07
794,2R6CGc2eQJjuVEbH1eUZjq,Kina Grannis,Beyond The Sea,Beyond The Sea,48,119423,False,0.676,0.118,7.0,-11.443,1.0,0.032,0.935,0.0,0.292,0.517,103.948,4.0,acoustic,2018-05-25
795,4XqFl2hYwxBSVWhCG2oPUA,John Adams,Have I Told You Lately That I Love You (Acoustic),Have I Told You Lately That I Love You - Acoustic,52,201885,False,0.58,0.188,9.0,-9.34,1.0,0.0511,0.935,0.0,0.264,0.431,121.648,4.0,acoustic,2018-04-10
796,1t3koreZmmgvTYvxATwqfz,Andrew Ripp,The Soul,Pilots,39,219653,False,0.809,0.555,0.0,-5.689,1.0,0.0617,0.481,1.46e-06,0.133,0.473,104.085,4.0,acoustic,2019-11-29
797,55M1KsnBgjl2eRrPfMP6vy,Naotaro Moriyama,さくら (二〇一九),さくら - 二〇一九,27,279386,False,0.422,0.248,8.0,-8.245,1.0,0.03,0.95,1.16e-06,0.325,0.219,134.042,4.0,acoustic,2019-10-30
798,7AWKPOhCIHxetMXujii1KT,Chord Overstreet,Homeland,Homeland,41,222400,False,0.49,0.456,8.0,-9.767,1.0,0.0447,0.0156,0.0,0.0825,0.405,154.805,4.0,acoustic,2016-08-26
799,0NHPxGWfcBbCHBrFm3yaix,Tyler Ward,Covers & Co-writes,The Hardest Thing,43,200227,False,0.605,0.396,1.0,-7.586,1.0,0.0667,0.387,0.0,0.0556,0.325,132.08,4.0,acoustic,2018-06-23
800,10a6GUpyRLdfadUPRL5wBg,Postcards & Polaroids;Sad Boy,Covers EP,Supermarket Flowers,45,145753,False,0.463,0.156,6.0,-13.416,1.0,0.189,0.89,0.0,0.115,0.478,180.191,4.0,acoustic,2019-09-06
801,2xkMeEvHnRhj2URvART1yE,Yu Takahashi,BREAK MY SILENCE,陽はまた昇る,27,245600,False,0.532,0.928,9.0,-1.963,0.0,0.0397,0.108,0.0291,0.201,0.808,113.927,3.0,acoustic,2013-07-10
802,6FfGUAfmwW2ifxnit0hE4K,Unkle Bob,Sugar and Spite,Swans,41,150346,False,0.387,0.41,11.0,-8.124,0.0,0.031,0.608,0.00589,0.102,0.149,117.391,4.0,acoustic,2006-10-20
803,373ovGYBDvfPLo1NNRNMYE,The Cameron Collective,What If We Rewrite The Stars,The Greatest Showman - Rewrite The Stars (Acoustic),33,214860,False,0.758,0.206,9.0,-14.68,1.0,0.0729,0.628,0.0,0.148,0.25,124.873,4.0,acoustic,2018-02-13
804,4FytmtwjnW4GdycPb4TwF0,Boyce Avenue,"Cover Sessions, Vol. 4",Perfect,47,257390,False,0.631,0.29,1.0,-9.159,1.0,0.0279,0.857,0.0,0.181,0.398,96.593,3.0,acoustic,2017-12-19
805,2fboUv3gU9L4njbhBdigid,John Adams,A Million Dreams (Acoustic),A Million Dreams - Acoustic,48,202928,False,0.545,0.169,6.0,-10.145,1.0,0.0457,0.953,0.0,0.152,0.291,138.199,4.0,acoustic,2018-12-17
806,2mHWjrN4rIL8vbWt0Od9Ux,Aimyon,Falling into your eyes Record,3636,44,251720,False,0.579,0.612,10.0,-5.088,1.0,0.0266,0.702,0.00195,0.254,0.623,155.921,4.0,acoustic,2022-08-17
807,59eluCMn0XbOWqeWQ91FTM,Aimyon,青春のエキサイトメント,君はロックを聴かない,64,246306,False,0.524,0.687,7.0,-4.039,1.0,0.0267,0.00135,0.0,0.169,0.619,99.919,4.0,acoustic,2017-09-12
808,1emx944EiuTphS9qv5mslc,Boyce Avenue,"Cover Sessions, Vol. 3",Tears In Heaven,49,280652,False,0.747,0.0926,8.0,-11.531,1.0,0.0308,0.921,0.0,0.112,0.328,77.94,4.0,acoustic,2015-04-28
809,7IjL4IoQZMk1dOI4MH1T0i,Joshua Radin,Paperweight by Joshua Radin and Schuyler Fisk,Paperweight by Joshua Radin and Schuyler Fisk,49,204333,False,0.422,0.119,8.0,-15.182,1.0,0.0354,0.555,0.0,0.0959,0.405,179.844,3.0,acoustic,2009-11-25
810,2YGu3QpHqj5AHtS8RzFQdW,JJ Heller,Meant to Be,Meant to Be,45,186373,False,0.539,0.356,7.0,-9.749,1.0,0.0321,0.764,0.00154,0.127,0.489,73.703,4.0,acoustic,2015-02-06
811,7A7IsQQPGxlfHiDDl2Kct7,Kurei,Paasa,Paasa,26,169315,False,0.737,0.238,0.0,-9.052,1.0,0.034,0.891,0.00336,0.0959,0.234,119.085,4.0,acoustic,2019-03-15
812,4HQr9UGqkHPzboqLb9J8pJ,Us The Duo,Up Until Now,No Matter Where You Are - Wedding Version,47,251164,False,0.642,0.15,0.0,-11.316,1.0,0.0351,0.832,0.0,0.126,0.27,104.978,4.0,acoustic,2020-08-12
813,4Fc7BhMBjIVDnGQG8L6ayi,Hanare Gumi,あいのわ,大安,27,322140,False,0.731,0.485,7.0,-10.113,1.0,0.0387,0.284,0.00464,0.147,0.463,106.052,4.0,acoustic,2009-06-24
814,6AMuHsxzvWdB9tMeJXKT2s,Suy Galvez,"Mush Acoustic Love Hits, Vol. 4",Now We're Starting Over Again,26,260853,False,0.587,0.311,4.0,-8.987,1.0,0.0307,0.817,0.0,0.0863,0.374,113.683,4.0,acoustic,2015-09-25
815,3N7r0W54tqzfdQOwyHamSi,JJ Heller,I Dream of You: CALM,In the Morning,48,306853,False,0.277,0.198,7.0,-11.923,1.0,0.0306,0.498,0.00623,0.0984,0.134,149.937,3.0,acoustic,2018-10-08
816,4KMXlzvtC8xjLseDqDjpeU,Little Walter,The Essential Little Walter,My Babe,59,162040,False,0.676,0.334,5.0,-10.572,1.0,0.0508,0.862,0.0,0.32,0.867,158.0,4.0,acoustic,1993-06-08
817,7qANzA00oGRCWhpHgbVzkO,Matt Pless,Catch Me If You Can,What a Time to Be Alive,26,199866,False,0.673,0.424,8.0,-11.49,1.0,0.0305,0.3,0.0,0.229,0.709,115.038,4.0,acoustic,2017-06-02
818,03czT1nVZDRv2JlpY2GxON,Peter Bradley Adams,Leavetaking,The Longer I Run,53,251453,False,0.602,0.52,3.0,-10.831,1.0,0.028,0.732,0.221,0.0982,0.523,151.912,4.0,acoustic,2008-08-05
819,0IS3KnXzXuUj4ss4nhU8hA,Covers Culture;Acoustic Covers Culture;Lounge Covers Culture Of Popular Songs,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,You're Not Sorry - Acoustic Covers Versions of Popular Songs,26,149783,False,0.582,0.181,10.0,-11.294,0.0,0.0386,0.821,0.0,0.237,0.172,133.431,4.0,acoustic,2021-11-12
820,1SPZoobx8PZYoZP9xBXl6P,Jay Filson,"Don't Think Twice, It's All Right (Acoustic)","Don't Think Twice, It's All Right - Acoustic",26,210901,False,0.489,0.124,9.0,-10.145,1.0,0.0436,0.952,0.0,0.243,0.257,91.386,4.0,acoustic,2022-05-13
